layer_name,layer_idx,class_i,class_j,cosine_similarity
layer2.0.bn1,5,6,8,0.12099291384220123
layer2.0.bn1,5,6,9,0.029350142925977707
layer2.0.bn1,5,7,0,0.440914511680603
layer2.0.bn1,5,7,1,0.07134975492954254
layer2.0.bn1,5,7,2,0.17160002887248993
layer2.0.bn1,5,7,3,0.49111077189445496
layer2.0.bn1,5,7,4,0.09030384570360184
layer2.0.bn1,5,7,5,0.02148304507136345
layer2.0.bn1,5,7,6,0.46585801243782043
layer2.0.bn1,5,7,8,0.27526378631591797
layer2.0.bn1,5,7,9,0.21018649637699127
layer2.0.bn1,5,8,0,0.5206771492958069
layer2.0.bn1,5,8,1,0.27061548829078674
layer2.0.bn1,5,8,2,0.003684932366013527
layer2.0.bn1,5,8,3,0.2167707085609436
layer2.0.bn1,5,8,4,0.2906838059425354
layer2.0.bn1,5,8,5,0.24531957507133484
layer2.0.bn1,5,8,6,0.12099291384220123
layer2.0.bn1,5,8,7,0.27526378631591797
layer2.0.bn1,5,8,9,0.1681126207113266
layer2.0.bn1,5,9,0,0.4116061329841614
layer2.0.bn1,5,9,1,0.7385526299476624
layer2.0.bn1,5,9,2,0.4964963495731354
layer2.0.bn1,5,9,3,0.08456941694021225
layer2.0.bn1,5,9,4,0.23809760808944702
layer2.0.bn1,5,9,5,0.17498843371868134
layer2.0.bn1,5,9,6,0.029350142925977707
layer2.0.bn1,5,9,7,0.21018649637699127
layer2.0.bn1,5,9,8,0.1681126207113266
layer2.0.bn2,6,0,1,0.4513283669948578
layer2.0.bn2,6,0,2,0.19833949208259583
layer2.0.bn2,6,0,3,0.13133664429187775
layer2.0.bn2,6,0,4,0.08585105836391449
layer2.0.bn2,6,0,5,0.15861782431602478
layer2.0.bn2,6,0,6,0.09051766246557236
layer2.0.bn2,6,0,7,0.1881149411201477
layer2.0.bn2,6,0,8,0.3708742558956146
layer2.0.bn2,6,0,9,0.4987889528274536
layer2.0.bn2,6,1,0,0.4513283669948578
layer2.0.bn2,6,1,2,0.4491373598575592
layer2.0.bn2,6,1,3,0.10847727209329605
layer2.0.bn2,6,1,4,0.034431323409080505
layer2.0.bn2,6,1,5,0.33778485655784607
layer2.0.bn2,6,1,6,0.001167625654488802
layer2.0.bn2,6,1,7,0.0262772087007761
layer2.0.bn2,6,1,8,0.20070131123065948
layer2.0.bn2,6,1,9,0.6193289160728455
layer2.0.bn2,6,2,0,0.19833949208259583
layer2.0.bn2,6,2,1,0.4491373598575592
layer2.0.bn2,6,2,3,0.009523818269371986
layer2.0.bn2,6,2,4,0.008533213287591934
layer2.0.bn2,6,2,5,0.46500545740127563
layer2.0.bn2,6,2,6,0.13180658221244812
layer2.0.bn2,6,2,7,0.12021062523126602
layer2.0.bn2,6,2,8,0.014693284407258034
layer2.0.bn2,6,2,9,0.46566739678382874
layer2.0.bn2,6,3,0,0.13133664429187775
layer2.0.bn2,6,3,1,0.10847727209329605
layer2.0.bn2,6,3,2,0.009523818269371986
layer2.0.bn2,6,3,4,0.2788357436656952
