layer_name,layer_idx,batch_idx,sample_idx,alpha_bias,alpha_weight
layer1.0.bn1,1,0,56,0.2246522605419159,0.18859395384788513
layer1.0.bn1,1,0,57,0.29575565457344055,0.19707311689853668
layer1.0.bn1,1,0,58,0.07753431797027588,0.27002525329589844
layer1.0.bn1,1,0,59,0.40017613768577576,0.5657763481140137
layer1.0.bn1,1,0,60,0.32344678044319153,0.5756798982620239
layer1.0.bn1,1,0,61,0.4937325119972229,0.5739077925682068
layer1.0.bn1,1,0,62,0.5566354393959045,0.6240957975387573
layer1.0.bn1,1,0,63,0.24299262464046478,0.1472027599811554
layer1.0.bn2,2,0,0,0.4500753581523895,0.39036497473716736
layer1.0.bn2,2,0,1,0.2710299491882324,0.4954054057598114
